token,label
gross,O
worth,O
10,O
3,O
21980,O
32198,O
3,O
54178,O
total,O
3,O
21980,O
32198,O
3,O
54178,O
sony,O
sega,O
gray,O
,
invoice,O
no:,O
94027975,B-INVOICE_NUMBER
date,O
of,O
issue:,O
07/22/2014,B-INVOICE_DATE
seller:,O
client:,O
johnson,O
williams,I-SELLER_NAME
and,I-SELLER_NAME
melton,I-SELLER_NAME
taylor-levy,B-CLIENT_NAME
860,B-SELLER_ADDRESS
trevor,I-SELLER_ADDRESS
haven,I-SELLER_ADDRESS
apt:,O
352,I-SELLER_ADDRESS
672,B-CLIENT_ADDRESS
garcia,I-CLIENT_ADDRESS
radial,I-CLIENT_ADDRESS
smithhaven,O
de,I-SELLER_ADDRESS
07366,I-SELLER_ADDRESS
murphytown,O
ny,I-CLIENT_ADDRESS
26166,I-CLIENT_ADDRESS
tax,O
id:,O
966-99-3696,O
tax,O
id:,O
989-85-7084,O
iban:,O
gb26idcu76104457507324,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
joma,O
boys,O
youth,O
gol-102,O
400,O
each,O
1999,O
7996,O
10,O
8796,O
soccer,O
cleats,O
shoes,O
size,O
4,O
white,O
red,O
futbol,O
new,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
7996,O
800,O
8796,O
total,O
7996,O
800,O
8796,O
,
invoice,O
no:,O
61113263,B-INVOICE_NUMBER
date,O
of,O
issue:,O
02/04/2014,B-INVOICE_DATE
seller:,O
client:,O
thomas-andrade,B-SELLER_NAME
macdonald,O
bentley,I-CLIENT_NAME
and,I-CLIENT_NAME
nguyen,I-CLIENT_NAME
28324,B-SELLER_ADDRESS
bonnie,I-SELLER_ADDRESS
street,I-SELLER_ADDRESS
68699,B-CLIENT_ADDRESS
cynthia,I-CLIENT_ADDRESS
turnpike,I-CLIENT_ADDRESS
east,I-SELLER_ADDRESS
kyleberg,O
fl,I-SELLER_ADDRESS
66119,I-SELLER_ADDRESS
mendozamouth,O
ky,I-CLIENT_ADDRESS
86371,I-CLIENT_ADDRESS
tax,O
id:,O
972-90-5571,O
tax,O
id:,O
988-84-2670,O
iban:,O
gbssxcml78885587995840,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
6x3,O
white,O
marble,O
living,O
room,O
400,O
each,O
5,O
59021,O
22,O
36084,O
10,O
24,O
59692,O
dining,O
table,O
top,O
marquetry,O
inlay,O
furniture,O
h4743a,O
2,O
18,O
handmade,O
white,O
top,O
chess,O
300,O
each,O
52500,O
1,O
57500,O
10,O
1,O
73250,O
table,O
inlaid,O
mosaic,O
gemstone,O
art,O
halloween,O
gift,O
art,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
23,O
93584,O
2,O
39358,O
26,O
32942,O
total,O
23,O
93584,O
2,O
39358,O
26,O
32942,O
,
invoice,O
no:,O
50840230,B-INVOICE_NUMBER
date,O
of,O
issue:,O
04/27/2017,B-INVOICE_DATE
seller:,O
client:,O
reyes,B-SELLER_NAME
ltd,I-SELLER_NAME
parker,O
hood,I-CLIENT_NAME
and,I-CLIENT_NAME
harvey,I-CLIENT_NAME
11661,B-SELLER_ADDRESS
conner,I-SELLER_ADDRESS
valley,I-SELLER_ADDRESS
suite,I-SELLER_ADDRESS
968,I-SELLER_ADDRESS
377,B-CLIENT_ADDRESS
andrew,I-CLIENT_ADDRESS
avenue,I-CLIENT_ADDRESS
port,I-CLIENT_ADDRESS
veronica,O
ok,I-SELLER_ADDRESS
65788,I-SELLER_ADDRESS
port,I-CLIENT_ADDRESS
coreyton,O
ia,I-CLIENT_ADDRESS
39732,I-CLIENT_ADDRESS
tax,O
id:,O
927-94-2144,O
tax,O
id:,O
941-94-2912,O
iban:,O
gb86imie79896201895578,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
b311,O
nintendo,O
3ds,O
console,O
100,O
each,O
1199,O
1199,O
10,O
1319,O
cosmo,O
black,O
japan,O
2,O
playstation,O
2,O
black,O
home,O
400,O
each,O
7500,O
30000,O
10,O
33000,O
console,O
3,O
nintendo,O
blue,O
wii,O
system,O
100,O
each,O
9998,O
9998,O
10,O
10998,O
game,O
console,O
complete,O
with,O
2,O
motion,O
remotes,O
tested,O
work,O
microsoft,O
xbox,O
360,O
console,O
49,O
100,O
each,O
2500,O
2500,O
10,O
2750,O
game,O
bundle,O
250gb,O
black,O
5,O
sega,O
saturn,O
hst-3220,O
white,O
100,O
each,O
10230,O
10230,O
10,O
11253,O
console,O
from,O
japan,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
53927,O
5393,O
59320,O
total,O
53927,O
5393,O
59320,O
sony,O
,
invoice,O
no:,O
72256079,B-INVOICE_NUMBER
date,O
of,O
issue:,O
04/01/2018,B-INVOICE_DATE
seller:,O
client:,O
farmer,B-SELLER_NAME
inc,I-SELLER_NAME
hanna-tapia,B-CLIENT_NAME
8087,B-SELLER_ADDRESS
buchanan,I-SELLER_ADDRESS
keys,I-SELLER_ADDRESS
suite,I-SELLER_ADDRESS
419,I-SELLER_ADDRESS
075,B-CLIENT_ADDRESS
hutchinson,I-CLIENT_ADDRESS
knolls,I-CLIENT_ADDRESS
east,I-CLIENT_ADDRESS
stephanie,O
ca,I-SELLER_ADDRESS
76599,I-SELLER_ADDRESS
east,I-CLIENT_ADDRESS
jade,O
tx,I-CLIENT_ADDRESS
52640,I-CLIENT_ADDRESS
tax,O
id:,O
932-76-3043,O
tax,O
id:,O
940-92-2484,O
iban:,O
gbiofqaz25907258049975,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
lenovo,O
c2o-oo..all,O
in,O
one,O
300,O
each,O
27764,O
83292,O
10,O
91621,O
desktop,O
computer,O
with,O
wireless,O
mouse,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
83292,O
8329,O
91621,O
total,O
83292,O
8329,O
91621,O
,
invoice,O
no:,O
22883270,B-INVOICE_NUMBER
date,O
of,O
issue:,O
06/20/2018,B-INVOICE_DATE
seller:,O
client:,O
cox,O
garcia,I-SELLER_NAME
and,I-SELLER_NAME
briggs,I-SELLER_NAME
jordan,B-CLIENT_NAME
llc,I-CLIENT_NAME
30937,B-SELLER_ADDRESS
lane,I-SELLER_ADDRESS
neck,I-SELLER_ADDRESS
153,B-CLIENT_ADDRESS
ana,I-CLIENT_ADDRESS
coves,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
124,I-CLIENT_ADDRESS
sharonview,O
wv,I-SELLER_ADDRESS
40201,I-SELLER_ADDRESS
williamfurt,O
ny,I-CLIENT_ADDRESS
35374,I-CLIENT_ADDRESS
tax,O
id:,O
983-72-0232,O
tax,O
id:,O
934-85-3682,O
iban:,O
gbszpppx42673286855622,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
b362,O
nintendo,O
2ds,O
console,O
200,O
each,O
2999,O
5998,O
10,O
6598,O
lavender,O
japan,O
x,O
2,O
nintendo,O
switch,O
animal,O
400,O
each,O
39900,O
1,O
59600,O
10,O
1,O
75560,O
crossing:,O
new,O
horizon,O
special,O
edition,O
console,O
brand,O
new,O
3,O
nec,O
pc,O
engine,O
interface,O
unit,O
300,O
each,O
15999,O
47997,O
10,O
52797,O
ifu-30,O
cd,O
rom,O
console,O
pi-tgoo1,O
tested,O
japan,O
nintendo,O
switch,O
lite,O
turquoise,O
300,O
each,O
13500,O
40500,O
10,O
44550,O
blue,O
console,O
only,O
no,O
charger,O
b1-3,O
5,O
original,O
nintendo,O
gaming,O
500,O
each,O
47500,O
2,O
37500,O
10,O
2,O
61250,O
console,O
with,O
robot,O
9,O
games,O
extras,O
pocketgo,O
bittboy,O
v2,O
white,O
200,O
each,O
3900,O
7800,O
10,O
8580,O
retro,O
video,O
game,O
portable,O
console,O
3.5,O
ips,O
display,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
4,O
99395,O
49939,O
5,O
49334,O
total,O
4,O
99395,O
49939,O
5,O
49334,O
,
invoice,O
no:,O
85163803,B-INVOICE_NUMBER
date,O
of,O
issue:,O
04/23/2014,B-INVOICE_DATE
seller:,O
client:,O
rangel-edwards,B-SELLER_NAME
collins,O
moody,I-CLIENT_NAME
and,I-CLIENT_NAME
green,I-CLIENT_NAME
9707,B-SELLER_ADDRESS
cynthia,I-SELLER_ADDRESS
spur,I-SELLER_ADDRESS
suite,I-CLIENT_ADDRESS
991,I-SELLER_ADDRESS
277,B-CLIENT_ADDRESS
angela,I-CLIENT_ADDRESS
mountains,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
288,I-CLIENT_ADDRESS
douglasfort,O
la,I-SELLER_ADDRESS
70738,I-SELLER_ADDRESS
port,I-CLIENT_ADDRESS
daniel,O
ut,I-CLIENT_ADDRESS
44288,I-CLIENT_ADDRESS
tax,O
id:,O
990-83-3144,O
tax,O
id:,O
911-86-9777,O
iban:,O
gbz8nbgi14747189130052,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
hp,O
prodesk,O
g1,O
desktop,O
300,O
each,O
11995,O
35985,O
10,O
39584,O
computer,O
core,O
i3,O
3.4ghz,O
8gb,O
5oogb,O
hd,O
19,O
lcd,O
windows,O
10,O
pc,O
2,O
sentry,O
gaming,O
computer,O
100,O
each,O
59499,O
59499,O
10,O
65449,O
ryzen,O
3,O
32006,O
16,O
gb,O
ram,O
build-to-order,O
3,O
10,O
core,O
gaming,O
computer,O
100,O
each,O
36999,O
36999,O
10,O
40699,O
desktop,O
pc,O
tower,O
it,O
16gb,O
r7,O
custom,O
built,O
rediblack,O
desktop,O
computer,O
gaming,O
pc,O
500,O
each,O
57900,O
2,O
89500,O
10,O
3,O
18450,O
build,O
your,O
own,O
ryzen,O
30006,O
3200g,O
3.5ghz,O
vega,O
or,O
gtx,O
5,O
coinmine,O
one,O
intel,O
or,O
amd,O
with,O
500,O
each,O
59999,O
2,O
99995,O
10,O
3,O
29995,O
rx,O
500,O
8gb,O
1tb,O
series,O
crypto,O
mining,O
rig,O
computer,O
gaming,O
pc,O
desktop,O
computer,O
500,O
each,O
80999,O
04995,O
10,O
4,O
45495,O
intel,O
i7,O
rgb,O
gtx,O
1660,O
16gb,O
ram,O
2tb,O
hdd,O
480gb,O
ssd,O
dell,O
desktop,O
computers,O
500,O
each,O
12995,O
64975,O
10,O
71473,O
core,O
i5,O
16gb,O
2tb,O
hd,O
512gb,O
ssd,O
windows,O
10,O
pc,O
22,O
lcd,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
11,O
91948,O
1,O
19195,O
13,O
11143,O
total,O
11,O
91948,O
1,O
19195,O
13,O
11143,O
,
invoice,O
no:,O
26700559,B-INVOICE_NUMBER
date,O
of,O
issue:,O
01/11/2018,B-INVOICE_DATE
seller:,O
client:,O
martinez,B-SELLER_NAME
plc,I-SELLER_NAME
harrison,B-CLIENT_NAME
and,I-CLIENT_NAME
sons,I-CLIENT_NAME
8108,B-SELLER_ADDRESS
allen,I-SELLER_ADDRESS
meadows,I-SELLER_ADDRESS
64237,B-CLIENT_ADDRESS
michael,I-CLIENT_ADDRESS
harbor,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
710,I-CLIENT_ADDRESS
east,I-SELLER_ADDRESS
victorburgh,O
md,I-SELLER_ADDRESS
45631,I-SELLER_ADDRESS
south,I-CLIENT_ADDRESS
kelly,O
la,I-CLIENT_ADDRESS
05220,I-CLIENT_ADDRESS
tax,O
id:,O
974-76-2764,O
tax,O
id:,O
958-82-3330,O
iban:,O
gb3sydnn61347660277835,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
my,O
life,O
in,O
and,I-CLIENT_NAME
out,O
of,O
the,O
rough,O
300,O
each,O
674,O
2022,O
10,O
2224,O
by,O
john,O
daly,O
2006,O
hardcover,O
free,O
shipping,O
2,O
0365,O
days,O
this,O
day,O
300,O
each,O
221,O
663,O
10,O
729,O
another,O
365,O
days,O
by,O
blanka,O
lipinska,O
english,O
version,O
3,O
book:,O
the,O
lee-enfield,O
by,O
ian,O
300,O
each,O
9495,O
28485,O
10,O
31334,O
skennerton-,O
signed,O
edition,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
31170,O
3117,O
34287,O
total,O
31170,O
3117,O
34287,O
,
invoice,O
no:,O
45234802,B-INVOICE_NUMBER
date,O
of,O
issue:,O
09/06/2013,B-INVOICE_DATE
seller:,O
client:,O
williams-burns,B-SELLER_NAME
richards-lester,B-CLIENT_NAME
5316,B-SELLER_ADDRESS
rachel,I-SELLER_ADDRESS
plain,I-SELLER_ADDRESS
55143,B-CLIENT_ADDRESS
daugherty,I-CLIENT_ADDRESS
shores,I-CLIENT_ADDRESS
parrishborough,O
or,I-SELLER_ADDRESS
24949,I-SELLER_ADDRESS
lake,I-CLIENT_ADDRESS
lindseytown,O
me,I-CLIENT_ADDRESS
94332,I-CLIENT_ADDRESS
tax,O
id:,O
927-73-6186,O
tax,O
id:,O
982-97-3510,O
iban:,O
gb34rtbn99351163234844,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
dell,O
desktop,O
computer,O
tower,O
100,O
each,O
11495,O
11495,O
10,O
12645,O
core,O
i3,O
8gb,O
500gb,O
hd,O
dvd,O
wifi,O
windows,O
10,O
pc,O
2,O
custom,O
build,O
hp,O
desktop,O
200,O
each,O
32900,O
65800,O
10,O
72380,O
computer,O
16gb,O
2tb,O
ssd,O
windows,O
10,O
windows,O
pc,O
wifi,O
3,O
hp,O
z220,O
desktop,O
computer,O
400,O
each,O
7000,O
28000,O
10,O
30800,O
barebone,O
system,O
w5,O
mini,O
pocket,O
pc,O
windows,O
400,O
each,O
11900,O
47600,O
10,O
52360,O
10,O
computer,O
stick,O
intel,O
z8350,O
quad,O
core,O
5,O
intel,O
compute,O
stick,O
32gb,O
intel,O
100,O
each,O
4500,O
4500,O
10,O
4950,O
atom,O
1.33ghz,O
2gb,O
pc,O
desktop,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
1,O
57395,O
15740,O
1,O
73135,O
total,O
1,O
57395,O
15740,O
1,O
73135,O
pro,O
,
invoice,O
no:,O
81153047,B-INVOICE_NUMBER
date,O
of,O
issue:,O
12/12/2020,B-INVOICE_DATE
seller:,O
client:,O
white,O
watkins,I-SELLER_NAME
and,I-CLIENT_NAME
barton,I-SELLER_NAME
sparks,O
wang,I-CLIENT_NAME
and,I-CLIENT_NAME
west,I-CLIENT_NAME
0156,B-SELLER_ADDRESS
hansen,I-SELLER_ADDRESS
663,B-CLIENT_ADDRESS
eric,I-CLIENT_ADDRESS
green,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
721,I-CLIENT_ADDRESS
port,I-CLIENT_ADDRESS
kenneth,O
nh,I-SELLER_ADDRESS
21117,I-SELLER_ADDRESS
port,I-CLIENT_ADDRESS
richard,O
tn,I-CLIENT_ADDRESS
24870,I-CLIENT_ADDRESS
tax,O
id:,O
924-73-0685,O
tax,O
id:,O
942-71-8958,O
iban:,O
gb43dzxo21262972226499,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
rectangle,O
area,O
rug,O
wood,O
grain,O
400,O
each,O
3281,O
13124,O
10,O
14436,O
carpet,O
mat,O
for,O
living,O
room,O
bedroom,O
180x60cm,O
2,O
romantic,O
rose,O
flowers,O
area,O
400,O
each,O
1337,O
5348,O
10,O
5883,O
rugs,O
kitchen,O
living,O
room,O
floor,O
mat,O
non-slip,O
carpets,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
18472,O
1847,O
20319,O
total,O
18472,O
1847,O
20319,O
way,I-SELLER_ADDRESS
,
invoice,O
no:,O
60866416,B-INVOICE_NUMBER
date,O
of,O
issue:,O
02/17/2021,B-INVOICE_DATE
seller:,O
client:,O
parker,O
patterson,I-SELLER_NAME
and,I-SELLER_NAME
smith,I-SELLER_NAME
arnold,B-CLIENT_NAME
plc,I-CLIENT_NAME
29573,B-SELLER_ADDRESS
carolyn,I-SELLER_ADDRESS
course,I-SELLER_ADDRESS
1983,B-CLIENT_ADDRESS
michael,I-CLIENT_ADDRESS
islands,I-CLIENT_ADDRESS
apt.,I-CLIENT_ADDRESS
059,I-CLIENT_ADDRESS
vincenttown,O
vt,I-SELLER_ADDRESS
21566,I-SELLER_ADDRESS
new,I-CLIENT_ADDRESS
jenniferburgh,O
id,I-CLIENT_ADDRESS
25217,I-CLIENT_ADDRESS
tax,O
id:,O
953-71-2756,O
tax,O
id:,O
942-90-5696,O
iban:,O
gb94wshn30369012384367,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
viewsonic,O
vot,O
133,O
nettop,O
mini,O
400,O
each,O
3999,O
15996,O
10,O
17596,O
pc,O
computer,O
vs14165,O
e-350,O
1.6ghz,O
2gb,O
320gb,O
no,O
os,O
2,O
custom,O
build,O
dell,O
desktop,O
100,O
each,O
9900,O
9900,O
10,O
10890,O
computer,O
i5,O
16gb,O
1tb,O
ssd,O
hdmi,O
windows,O
10,O
pc,O
wifi,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
25896,O
2590,O
28486,O
total,O
25896,O
2590,O
28486,O
,
invoice,O
no:,O
28618390,B-INVOICE_NUMBER
date,O
of,O
issue:,O
08/09/2014,B-INVOICE_DATE
seller:,O
client:,O
vance,B-SELLER_NAME
inc,I-SELLER_NAME
brown,O
smith,I-CLIENT_NAME
and,I-CLIENT_NAME
blevins,I-CLIENT_NAME
430,B-SELLER_ADDRESS
perez,I-SELLER_ADDRESS
radial,I-SELLER_ADDRESS
apt:,O
467,I-SELLER_ADDRESS
1897,B-CLIENT_ADDRESS
michele,I-CLIENT_ADDRESS
apt:,O
753,I-CLIENT_ADDRESS
south,I-SELLER_ADDRESS
anthony,O
fl,I-SELLER_ADDRESS
10782,I-SELLER_ADDRESS
new,I-CLIENT_ADDRESS
samanthaville,O
wa,I-CLIENT_ADDRESS
50514,I-CLIENT_ADDRESS
tax,O
id:,O
948-84-5768,O
tax,O
id:,O
938-95-2146,O
iban:,O
gbostnvq52119718006120,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
the,O
world,O
of,O
art,O
time,O
life,O
300,O
each,O
5000,O
15000,O
10,O
16500,O
bookscompleteset,O
of,O
24,O
american,O
modern,O
art,O
2,O
little,O
women,O
by,O
louisa,O
400,O
each,O
1477,O
5908,O
10,O
6499,O
alcott,O
illustrated,O
brand,O
collectible,O
hardcover,O
3,O
the,O
ultimate,O
guide,O
to,O
u.s.,O
army,O
400,O
each,O
2237,O
8948,O
10,O
9843,O
survival:,O
skills,O
tactics,O
and,I-CLIENT_NAME
techniques,O
paper,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
29856,O
2986,O
32842,O
total,O
29856,O
2986,O
32842,O
key,I-CLIENT_ADDRESS
may,O
new,I-CLIENT_ADDRESS
,
invoice,O
no:,O
54212825,B-INVOICE_NUMBER
date,O
of,O
issue:,O
05/01/2015,B-INVOICE_DATE
seller:,O
client:,O
hutchinson,B-SELLER_NAME
plc,I-SELLER_NAME
chapman-long,B-CLIENT_NAME
7046,B-SELLER_ADDRESS
barrett,I-SELLER_ADDRESS
mount,I-SELLER_ADDRESS
245,B-CLIENT_ADDRESS
eric,I-CLIENT_ADDRESS
rest,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
622,I-CLIENT_ADDRESS
floresberg,O
az,I-SELLER_ADDRESS
86083,I-SELLER_ADDRESS
port,I-CLIENT_ADDRESS
jimmyview,O
co,I-CLIENT_ADDRESS
68684,I-CLIENT_ADDRESS
tax,O
id:,O
959-74-2014,O
tax,O
id:,O
953-85-0282,O
iban:,O
gb39wgxj06397307045703,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
alcoholmeter,O
alcohol,O
meter,O
300,O
each,O
1408,O
4224,O
10,O
4646,O
wine,O
0-100,O
thermometer,O
set,O
bar,O
tools,O
vintage,O
tester,O
2,O
vintage,O
wine,O
basket,O
holder,O
3,O
200,O
each,O
3299,O
6598,O
10,O
7258,O
bottles,O
3,O
wagner,O
vineyards,O
uncork,O
new,O
200,O
each,O
399,O
10,O
878,O
york,O
wine,O
glass,O
press,O
wine,O
15l,O
fruit,O
cider,O
100,O
each,O
27900,O
27900,O
10,O
30690,O
apple,O
crusher,O
juice,O
grape,O
stainless,O
maker,O
grapes,O
new,O
5,O
1oopcs,O
heat,O
shrink,O
capsules,O
400,O
each,O
575,O
2300,O
10,O
2530,O
pvc,O
wine,O
bottle,O
caps,O
shrinkable,O
seal,O
film,O
covers,O
3cm,O
cuisinart,O
stainless,O
steel,O
electric,O
400,O
each,O
1990,O
7960,O
10,O
8756,O
wine,O
opener,O
cwo-25,O
brand,O
new,O
in,O
the,O
box,O
stainless,O
steel,O
reusable,O
300,O
each,O
120,O
360,O
10,O
396,O
vacuum,O
sealed,O
champagne,O
red,O
wine,O
bottle,O
stopper,O
cap,O
new,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
50140,O
5014,O
55154,O
total,O
50140,O
5014,O
55154,O
98,O
,
invoice,O
no:,O
45743873,B-INVOICE_NUMBER
date,O
of,O
issue:,O
02/23/2014,B-INVOICE_DATE
seller:,O
client:,O
smith,I-CLIENT_ADDRESS
plc,I-SELLER_NAME
todd-barnes,B-CLIENT_NAME
884,B-SELLER_ADDRESS
kim,I-SELLER_ADDRESS
port,I-SELLER_ADDRESS
usnv,B-CLIENT_ADDRESS
smith,I-CLIENT_ADDRESS
smithville,O
pa,I-SELLER_ADDRESS
16653,I-SELLER_ADDRESS
fpo,I-CLIENT_ADDRESS
ae,I-CLIENT_ADDRESS
18444,I-CLIENT_ADDRESS
tax,O
id:,O
907-94-0292,O
tax,O
id:,O
934-76-2225,O
iban:,O
gb63uukw88923169438377,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
little,O
women,O
by,O
louisa,O
400,O
each,O
1477,O
5908,O
10,O
6499,O
alcott,O
illustrated,O
brand,O
new,O
collectible,O
hardcover,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
5908,O
591,O
6499,O
total,O
5908,O
591,O
6499,O
may,O
,
invoice,O
no:,O
62517865,B-INVOICE_NUMBER
date,O
of,O
issue:,O
06/02/2015,B-INVOICE_DATE
seller:,O
client:,O
trujillo-hunt,B-SELLER_NAME
lee,B-CLIENT_NAME
and,I-CLIENT_NAME
sons,I-CLIENT_NAME
430,B-SELLER_ADDRESS
mark,I-SELLER_ADDRESS
ferry,I-SELLER_ADDRESS
suite,I-SELLER_ADDRESS
495,I-SELLER_ADDRESS
8552,B-CLIENT_ADDRESS
karen,I-CLIENT_ADDRESS
islands,I-CLIENT_ADDRESS
maxside,O
dc,I-SELLER_ADDRESS
65686,I-SELLER_ADDRESS
east,I-CLIENT_ADDRESS
roger,O
id,I-CLIENT_ADDRESS
40416,I-CLIENT_ADDRESS
tax,O
id:,O
992-71-8540,O
tax,O
id:,O
929-86-0601,O
iban:,O
gb73hcph34959888432899,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
care,O
repair,O
of,O
furniture,O
200,O
each,O
425,O
850,O
10,O
935,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
850,O
085,O
935,O
total,O
850,O
085,O
935,O
,
invoice,O
no:,O
99314100,B-INVOICE_NUMBER
date,O
of,O
issue:,O
06/25/2014,B-INVOICE_DATE
seller:,O
client:,O
michael,O
farrell,I-SELLER_NAME
and,I-CLIENT_NAME
lee,I-SELLER_NAME
collins,O
barrett,I-CLIENT_NAME
and,I-CLIENT_NAME
schroeder,I-CLIENT_NAME
95360,B-SELLER_ADDRESS
washington,I-SELLER_ADDRESS
inlet,I-SELLER_ADDRESS
2314,B-CLIENT_ADDRESS
beard,I-CLIENT_ADDRESS
via,I-CLIENT_ADDRESS
port,I-SELLER_ADDRESS
sandraview,O
ct,I-SELLER_ADDRESS
01507,I-SELLER_ADDRESS
kellybury,O
ga,I-CLIENT_ADDRESS
19687,I-CLIENT_ADDRESS
tax,O
id:,O
993-76-1179,O
tax,O
id:,O
908-81-7850,O
iban:,O
gbzowfqr49970703277369,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
real,O
madrid,O
inflatable,O
chair,O
500,O
each,O
4395,O
21975,O
10,O
24173,O
sg16136,O
2,O
60,O
inches,O
marble,O
dinning,O
table,O
100,O
each,O
5,O
75600,O
5,O
75600,O
10,O
6,O
33160,O
top,O
inlay,O
work,O
lawn,O
table,O
with,O
multi,O
color,O
stones,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
5,O
97575,O
59758,O
6,O
57333,O
total,O
5,O
97575,O
59758,O
6,O
57333,O
,
invoice,O
no:,O
22553110,B-INVOICE_NUMBER
date,O
of,O
issue:,O
07/26/2011,B-INVOICE_DATE
seller:,O
client:,O
evans-nelson,B-SELLER_NAME
black,B-CLIENT_NAME
llc,I-CLIENT_NAME
229,B-SELLER_ADDRESS
boyd,I-SELLER_ADDRESS
forge,I-SELLER_ADDRESS
suite,I-SELLER_ADDRESS
225,I-SELLER_ADDRESS
222,B-CLIENT_ADDRESS
cannon,I-CLIENT_ADDRESS
station,I-CLIENT_ADDRESS
apt:,O
735,I-CLIENT_ADDRESS
alexanderberg,O
ia,I-CLIENT_ADDRESS
85827,I-SELLER_ADDRESS
michaelside,O
ia,I-CLIENT_ADDRESS
01530,I-CLIENT_ADDRESS
tax,O
id:,O
998-82-2041,O
tax,O
id:,O
954-73-3822,O
iban:,O
gb64lgrs58419726002675,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
clear,O
acrylic,O
table,O
breakfast,O
200,O
each,O
27172,O
54344,O
10,O
59778,O
table,O
tradeshow,O
desk,O
2,O
4pcs,O
adjustable,O
stainless,O
steel,O
400,O
each,O
1195,O
4780,O
10,O
5258,O
cabinet,O
legs,O
kitchen,O
feet,O
round,O
stand,O
holders,O
3,O
12x18,O
white,O
marble,O
coffee,O
300,O
each,O
39655,O
1,O
18965,O
10,O
1,O
30862,O
top,O
table,O
lapis,O
inlay,O
pietradura,O
floral,O
art,O
decor,O
18,O
marble,O
white,O
top,O
chess,O
300,O
each,O
56100,O
1,O
68300,O
10,O
1,O
85130,O
table,O
handmade,O
collectible,O
black,B-CLIENT_NAME
friday,O
gift,O
decor,O
5,O
6x3,O
black,B-CLIENT_NAME
marble,O
dining,O
table,O
400,O
each,O
7,O
84732,O
31,O
38928,O
10,O
34,O
52821,O
pietradura,O
inlay,O
scagaliola,O
stone,O
decorate,O
h3096,O
6,O
marquetry,O
art,O
marble,O
200,O
each,O
2,O
86000,O
5,O
72000,O
10,O
29200,O
table,O
top,O
octagon,O
dinning,O
table,O
home,O
assent,O
48,O
inches,O
summary,O
vat,O
net,O
worth,O
